canopy_dew_bonus,conservative_risk_selected_count,conservative_risk_selected_rate,conservative_selected_count,dew_or_humidity_bonus,dry_or_high_vpd_bonus,dry_vent_bonus,nonrisk_conservative_selected_count,previous_rule_ppo_suppression_detected,risk_row_count,risk_type_switch_spread,row_count,rule_suppression_detected,selected_id_vs_zero_bonus_winner_mismatch_count,switch_from_ppo_to_conservative_count,switch_from_previous_to_conservative_count,switch_from_rule_to_conservative_count,switch_nonconservative_to_nonconservative_count,switch_relative_to_runtime_count,switch_relative_to_zero_bonus_count,switch_to_conservative_count,vector_id
0.04,0,0.0,0,0.04,0.04,0.0,0,False,126,0.0,720,False,248,0,0,0,0,248,0,0,dry=0.04|dry_vent=0.00|dew=0.04|canopy=0.04
0.06,11,0.0873015873015873,11,0.04,0.04,0.0,0,False,126,0.5714285714285714,720,False,248,0,11,0,0,259,11,11,dry=0.04|dry_vent=0.00|dew=0.04|canopy=0.06
0.08,14,0.1111111111111111,14,0.04,0.04,0.0,0,False,126,0.5714285714285714,720,False,248,0,14,0,0,262,14,14,dry=0.04|dry_vent=0.00|dew=0.04|canopy=0.08
0.1,18,0.14285714285714285,18,0.04,0.04,0.0,0,False,126,0.5714285714285714,720,False,248,0,18,0,0,266,18,18,dry=0.04|dry_vent=0.00|dew=0.04|canopy=0.10
0.12,49,0.3888888888888889,49,0.04,0.04,0.0,0,False,126,1.0,720,False,248,0,49,0,0,297,49,49,dry=0.04|dry_vent=0.00|dew=0.04|canopy=0.12
0.0,0,0.0,0,0.06,0.04,0.0,0,False,126,0.0,720,False,248,0,0,0,0,248,0,0,dry=0.04|dry_vent=0.00|dew=0.06|canopy=0.00
0.04,0,0.0,0,0.06,0.04,0.0,0,False,126,0.0,720,False,248,0,0,0,0,248,0,0,dry=0.04|dry_vent=0.00|dew=0.06|canopy=0.04
0.06,11,0.0873015873015873,11,0.06,0.04,0.0,0,False,126,0.5714285714285714,720,False,248,0,11,0,0,259,11,11,dry=0.04|dry_vent=0.00|dew=0.06|canopy=0.06
0.08,14,0.1111111111111111,14,0.06,0.04,0.0,0,False,126,0.5714285714285714,720,False,248,0,14,0,0,262,14,14,dry=0.04|dry_vent=0.00|dew=0.06|canopy=0.08
0.1,18,0.14285714285714285,18,0.06,0.04,0.0,0,False,126,0.5714285714285714,720,False,248,0,18,0,0,266,18,18,dry=0.04|dry_vent=0.00|dew=0.06|canopy=0.10
0.12,49,0.3888888888888889,49,0.06,0.04,0.0,0,False,126,1.0,720,False,248,0,49,0,0,297,49,49,dry=0.04|dry_vent=0.00|dew=0.06|canopy=0.12
0.0,15,0.11904761904761904,15,0.08,0.04,0.0,0,False,126,0.375,720,False,248,0,15,0,0,263,15,15,dry=0.04|dry_vent=0.00|dew=0.08|canopy=0.00
0.04,15,0.11904761904761904,15,0.08,0.04,0.0,0,False,126,0.375,720,False,248,0,15,0,0,263,15,15,dry=0.04|dry_vent=0.00|dew=0.08|canopy=0.04
0.06,26,0.20634920634920634,26,0.08,0.04,0.0,0,False,126,0.5714285714285714,720,False,248,0,26,0,0,274,26,26,dry=0.04|dry_vent=0.00|dew=0.08|canopy=0.06
0.08,29,0.23015873015873015,29,0.08,0.04,0.0,0,False,126,0.5714285714285714,720,False,248,0,29,0,0,277,29,29,dry=0.04|dry_vent=0.00|dew=0.08|canopy=0.08
0.1,33,0.2619047619047619,33,0.08,0.04,0.0,0,False,126,0.5714285714285714,720,False,248,0,33,0,0,281,33,33,dry=0.04|dry_vent=0.00|dew=0.08|canopy=0.10
0.12,64,0.5079365079365079,64,0.08,0.04,0.0,0,False,126,1.0,720,False,248,0,64,0,0,312,64,64,dry=0.04|dry_vent=0.00|dew=0.08|canopy=0.12
0.0,22,0.1746031746031746,22,0.1,0.04,0.0,0,False,126,0.55,720,False,248,0,22,0,0,270,22,22,dry=0.04|dry_vent=0.00|dew=0.10|canopy=0.00
0.04,22,0.1746031746031746,22,0.1,0.04,0.0,0,False,126,0.55,720,False,248,0,22,0,0,270,22,22,dry=0.04|dry_vent=0.00|dew=0.10|canopy=0.04
0.06,33,0.2619047619047619,33,0.1,0.04,0.0,0,False,126,0.5714285714285714,720,False,248,0,33,0,0,281,33,33,dry=0.04|dry_vent=0.00|dew=0.10|canopy=0.06
0.08,36,0.2857142857142857,36,0.1,0.04,0.0,0,False,126,0.5714285714285714,720,False,248,0,36,0,0,284,36,36,dry=0.04|dry_vent=0.00|dew=0.10|canopy=0.08
0.1,40,0.31746031746031744,40,0.1,0.04,0.0,0,False,126,0.5714285714285714,720,False,248,0,40,0,0,288,40,40,dry=0.04|dry_vent=0.00|dew=0.10|canopy=0.10
0.12,71,0.5634920634920635,71,0.1,0.04,0.0,0,False,126,1.0,720,False,248,0,71,0,0,319,71,71,dry=0.04|dry_vent=0.00|dew=0.10|canopy=0.12
0.0,40,0.31746031746031744,40,0.12,0.04,0.0,0,False,126,1.0,720,False,248,0,40,0,0,288,40,40,dry=0.04|dry_vent=0.00|dew=0.12|canopy=0.00
0.04,40,0.31746031746031744,40,0.12,0.04,0.0,0,False,126,1.0,720,False,248,0,40,0,0,288,40,40,dry=0.04|dry_vent=0.00|dew=0.12|canopy=0.04
0.06,51,0.40476190476190477,51,0.12,0.04,0.0,0,False,126,1.0,720,False,248,0,51,0,0,299,51,51,dry=0.04|dry_vent=0.00|dew=0.12|canopy=0.06
0.08,54,0.42857142857142855,54,0.12,0.04,0.0,0,False,126,1.0,720,False,248,0,54,0,0,302,54,54,dry=0.04|dry_vent=0.00|dew=0.12|canopy=0.08
0.1,58,0.4603174603174603,58,0.12,0.04,0.0,0,False,126,1.0,720,False,248,0,58,0,0,306,58,58,dry=0.04|dry_vent=0.00|dew=0.12|canopy=0.10
0.12,89,0.7063492063492064,89,0.12,0.04,0.0,0,False,126,1.0,720,False,248,0,89,0,0,337,89,89,dry=0.04|dry_vent=0.00|dew=0.12|canopy=0.12
0.0,0,0.0,0,0.0,0.04,0.02,0,False,126,0.0,720,False,248,0,0,0,0,248,0,0,dry=0.04|dry_vent=0.02|dew=0.00|canopy=0.00
0.04,0,0.0,0,0.0,0.04,0.02,0,False,126,0.0,720,False,248,0,0,0,0,248,0,0,dry=0.04|dry_vent=0.02|dew=0.00|canopy=0.04
0.06,11,0.0873015873015873,11,0.0,0.04,0.02,0,False,126,0.5714285714285714,720,False,248,0,11,0,0,259,11,11,dry=0.04|dry_vent=0.02|dew=0.00|canopy=0.06
0.08,14,0.1111111111111111,14,0.0,0.04,0.02,0,False,126,0.5714285714285714,720,False,248,0,14,0,0,262,14,14,dry=0.04|dry_vent=0.02|dew=0.00|canopy=0.08
0.1,18,0.14285714285714285,18,0.0,0.04,0.02,0,False,126,0.5714285714285714,720,False,248,0,18,0,0,266,18,18,dry=0.04|dry_vent=0.02|dew=0.00|canopy=0.10
0.12,49,0.3888888888888889,49,0.0,0.04,0.02,0,False,126,1.0,720,False,248,0,49,0,0,297,49,49,dry=0.04|dry_vent=0.02|dew=0.00|canopy=0.12
0.0,0,0.0,0,0.04,0.04,0.02,0,False,126,0.0,720,False,248,0,0,0,0,248,0,0,dry=0.04|dry_vent=0.02|dew=0.04|canopy=0.00
0.04,0,0.0,0,0.04,0.04,0.02,0,False,126,0.0,720,False,248,0,0,0,0,248,0,0,dry=0.04|dry_vent=0.02|dew=0.04|canopy=0.04
0.06,11,0.0873015873015873,11,0.04,0.04,0.02,0,False,126,0.5714285714285714,720,False,248,0,11,0,0,259,11,11,dry=0.04|dry_vent=0.02|dew=0.04|canopy=0.06
0.08,14,0.1111111111111111,14,0.04,0.04,0.02,0,False,126,0.5714285714285714,720,False,248,0,14,0,0,262,14,14,dry=0.04|dry_vent=0.02|dew=0.04|canopy=0.08
0.1,18,0.14285714285714285,18,0.04,0.04,0.02,0,False,126,0.5714285714285714,720,False,248,0,18,0,0,266,18,18,dry=0.04|dry_vent=0.02|dew=0.04|canopy=0.10
0.12,49,0.3888888888888889,49,0.04,0.04,0.02,0,False,126,1.0,720,False,248,0,49,0,0,297,49,49,dry=0.04|dry_vent=0.02|dew=0.04|canopy=0.12
0.0,0,0.0,0,0.06,0.04,0.02,0,False,126,0.0,720,False,248,0,0,0,0,248,0,0,dry=0.04|dry_vent=0.02|dew=0.06|canopy=0.00
0.04,0,0.0,0,0.06,0.04,0.02,0,False,126,0.0,720,False,248,0,0,0,0,248,0,0,dry=0.04|dry_vent=0.02|dew=0.06|canopy=0.04
0.06,11,0.0873015873015873,11,0.06,0.04,0.02,0,False,126,0.5714285714285714,720,False,248,0,11,0,0,259,11,11,dry=0.04|dry_vent=0.02|dew=0.06|canopy=0.06
0.08,14,0.1111111111111111,14,0.06,0.04,0.02,0,False,126,0.5714285714285714,720,False,248,0,14,0,0,262,14,14,dry=0.04|dry_vent=0.02|dew=0.06|canopy=0.08
0.1,18,0.14285714285714285,18,0.06,0.04,0.02,0,False,126,0.5714285714285714,720,False,248,0,18,0,0,266,18,18,dry=0.04|dry_vent=0.02|dew=0.06|canopy=0.10
0.12,49,0.3888888888888889,49,0.06,0.04,0.02,0,False,126,1.0,720,False,248,0,49,0,0,297,49,49,dry=0.04|dry_vent=0.02|dew=0.06|canopy=0.12
0.0,15,0.11904761904761904,15,0.08,0.04,0.02,0,False,126,0.375,720,False,248,0,15,0,0,263,15,15,dry=0.04|dry_vent=0.02|dew=0.08|canopy=0.00
0.04,15,0.11904761904761904,15,0.08,0.04,0.02,0,False,126,0.375,720,False,248,0,15,0,0,263,15,15,dry=0.04|dry_vent=0.02|dew=0.08|canopy=0.04
0.06,26,0.20634920634920634,26,0.08,0.04,0.02,0,False,126,0.5714285714285714,720,False,248,0,26,0,0,274,26,26,dry=0.04|dry_vent=0.02|dew=0.08|canopy=0.06
0.08,29,0.23015873015873015,29,0.08,0.04,0.02,0,False,126,0.5714285714285714,720,False,248,0,29,0,0,277,29,29,dry=0.04|dry_vent=0.02|dew=0.08|canopy=0.08
0.1,33,0.2619047619047619,33,0.08,0.04,0.02,0,False,126,0.5714285714285714,720,False,248,0,33,0,0,281,33,33,dry=0.04|dry_vent=0.02|dew=0.08|canopy=0.10
0.12,64,0.5079365079365079,64,0.08,0.04,0.02,0,False,126,1.0,720,False,248,0,64,0,0,312,64,64,dry=0.04|dry_vent=0.02|dew=0.08|canopy=0.12
0.0,22,0.1746031746031746,22,0.1,0.04,0.02,0,False,126,0.55,720,False,248,0,22,0,0,270,22,22,dry=0.04|dry_vent=0.02|dew=0.10|canopy=0.00
0.04,22,0.1746031746031746,22,0.1,0.04,0.02,0,False,126,0.55,720,False,248,0,22,0,0,270,22,22,dry=0.04|dry_vent=0.02|dew=0.10|canopy=0.04
0.06,33,0.2619047619047619,33,0.1,0.04,0.02,0,False,126,0.5714285714285714,720,False,248,0,33,0,0,281,33,33,dry=0.04|dry_vent=0.02|dew=0.10|canopy=0.06
0.08,36,0.2857142857142857,36,0.1,0.04,0.02,0,False,126,0.5714285714285714,720,False,248,0,36,0,0,284,36,36,dry=0.04|dry_vent=0.02|dew=0.10|canopy=0.08
0.1,40,0.31746031746031744,40,0.1,0.04,0.02,0,False,126,0.5714285714285714,720,False,248,0,40,0,0,288,40,40,dry=0.04|dry_vent=0.02|dew=0.10|canopy=0.10
0.12,71,0.5634920634920635,71,0.1,0.04,0.02,0,False,126,1.0,720,False,248,0,71,0,0,319,71,71,dry=0.04|dry_vent=0.02|dew=0.10|canopy=0.12
0.0,40,0.31746031746031744,40,0.12,0.04,0.02,0,False,126,1.0,720,False,248,0,40,0,0,288,40,40,dry=0.04|dry_vent=0.02|dew=0.12|canopy=0.00
0.04,40,0.31746031746031744,40,0.12,0.04,0.02,0,False,126,1.0,720,False,248,0,40,0,0,288,40,40,dry=0.04|dry_vent=0.02|dew=0.12|canopy=0.04
0.06,51,0.40476190476190477,51,0.12,0.04,0.02,0,False,126,1.0,720,False,248,0,51,0,0,299,51,51,dry=0.04|dry_vent=0.02|dew=0.12|canopy=0.06
0.08,54,0.42857142857142855,54,0.12,0.04,0.02,0,False,126,1.0,720,False,248,0,54,0,0,302,54,54,dry=0.04|dry_vent=0.02|dew=0.12|canopy=0.08
0.1,58,0.4603174603174603,58,0.12,0.04,0.02,0,False,126,1.0,720,False,248,0,58,0,0,306,58,58,dry=0.04|dry_vent=0.02|dew=0.12|canopy=0.10
0.12,89,0.7063492063492064,89,0.12,0.04,0.02,0,False,126,1.0,720,False,248,0,89,0,0,337,89,89,dry=0.04|dry_vent=0.02|dew=0.12|canopy=0.12
0.0,0,0.0,0,0.0,0.04,0.04,0,False,126,0.0,720,False,248,0,0,0,0,248,0,0,dry=0.04|dry_vent=0.04|dew=0.00|canopy=0.00
0.04,0,0.0,0,0.0,0.04,0.04,0,False,126,0.0,720,False,248,0,0,0,0,248,0,0,dry=0.04|dry_vent=0.04|dew=0.00|canopy=0.04
0.06,11,0.0873015873015873,11,0.0,0.04,0.04,0,False,126,0.5714285714285714,720,False,248,0,11,0,0,259,11,11,dry=0.04|dry_vent=0.04|dew=0.00|canopy=0.06
0.08,14,0.1111111111111111,14,0.0,0.04,0.04,0,False,126,0.5714285714285714,720,False,248,0,14,0,0,262,14,14,dry=0.04|dry_vent=0.04|dew=0.00|canopy=0.08
0.1,18,0.14285714285714285,18,0.0,0.04,0.04,0,False,126,0.5714285714285714,720,False,248,0,18,0,0,266,18,18,dry=0.04|dry_vent=0.04|dew=0.00|canopy=0.10
0.12,49,0.3888888888888889,49,0.0,0.04,0.04,0,False,126,1.0,720,False,248,0,49,0,0,297,49,49,dry=0.04|dry_vent=0.04|dew=0.00|canopy=0.12
0.0,0,0.0,0,0.04,0.04,0.04,0,False,126,0.0,720,False,248,0,0,0,0,248,0,0,dry=0.04|dry_vent=0.04|dew=0.04|canopy=0.00
0.04,0,0.0,0,0.04,0.04,0.04,0,False,126,0.0,720,False,248,0,0,0,0,248,0,0,dry=0.04|dry_vent=0.04|dew=0.04|canopy=0.04
0.06,11,0.0873015873015873,11,0.04,0.04,0.04,0,False,126,0.5714285714285714,720,False,248,0,11,0,0,259,11,11,dry=0.04|dry_vent=0.04|dew=0.04|canopy=0.06
0.08,14,0.1111111111111111,14,0.04,0.04,0.04,0,False,126,0.5714285714285714,720,False,248,0,14,0,0,262,14,14,dry=0.04|dry_vent=0.04|dew=0.04|canopy=0.08
0.1,18,0.14285714285714285,18,0.04,0.04,0.04,0,False,126,0.5714285714285714,720,False,248,0,18,0,0,266,18,18,dry=0.04|dry_vent=0.04|dew=0.04|canopy=0.10
0.12,49,0.3888888888888889,49,0.04,0.04,0.04,0,False,126,1.0,720,False,248,0,49,0,0,297,49,49,dry=0.04|dry_vent=0.04|dew=0.04|canopy=0.12
0.0,0,0.0,0,0.06,0.04,0.04,0,False,126,0.0,720,False,248,0,0,0,0,248,0,0,dry=0.04|dry_vent=0.04|dew=0.06|canopy=0.00
0.04,0,0.0,0,0.06,0.04,0.04,0,False,126,0.0,720,False,248,0,0,0,0,248,0,0,dry=0.04|dry_vent=0.04|dew=0.06|canopy=0.04
0.06,11,0.0873015873015873,11,0.06,0.04,0.04,0,False,126,0.5714285714285714,720,False,248,0,11,0,0,259,11,11,dry=0.04|dry_vent=0.04|dew=0.06|canopy=0.06
0.08,14,0.1111111111111111,14,0.06,0.04,0.04,0,False,126,0.5714285714285714,720,False,248,0,14,0,0,262,14,14,dry=0.04|dry_vent=0.04|dew=0.06|canopy=0.08
0.1,18,0.14285714285714285,18,0.06,0.04,0.04,0,False,126,0.5714285714285714,720,False,248,0,18,0,0,266,18,18,dry=0.04|dry_vent=0.04|dew=0.06|canopy=0.10
0.12,49,0.3888888888888889,49,0.06,0.04,0.04,0,False,126,1.0,720,False,248,0,49,0,0,297,49,49,dry=0.04|dry_vent=0.04|dew=0.06|canopy=0.12
0.0,15,0.11904761904761904,15,0.08,0.04,0.04,0,False,126,0.375,720,False,248,0,15,0,0,263,15,15,dry=0.04|dry_vent=0.04|dew=0.08|canopy=0.00
0.04,15,0.11904761904761904,15,0.08,0.04,0.04,0,False,126,0.375,720,False,248,0,15,0,0,263,15,15,dry=0.04|dry_vent=0.04|dew=0.08|canopy=0.04
0.06,26,0.20634920634920634,26,0.08,0.04,0.04,0,False,126,0.5714285714285714,720,False,248,0,26,0,0,274,26,26,dry=0.04|dry_vent=0.04|dew=0.08|canopy=0.06
0.08,29,0.23015873015873015,29,0.08,0.04,0.04,0,False,126,0.5714285714285714,720,False,248,0,29,0,0,277,29,29,dry=0.04|dry_vent=0.04|dew=0.08|canopy=0.08
0.1,33,0.2619047619047619,33,0.08,0.04,0.04,0,False,126,0.5714285714285714,720,False,248,0,33,0,0,281,33,33,dry=0.04|dry_vent=0.04|dew=0.08|canopy=0.10
0.12,64,0.5079365079365079,64,0.08,0.04,0.04,0,False,126,1.0,720,False,248,0,64,0,0,312,64,64,dry=0.04|dry_vent=0.04|dew=0.08|canopy=0.12
0.0,22,0.1746031746031746,22,0.1,0.04,0.04,0,False,126,0.55,720,False,248,0,22,0,0,270,22,22,dry=0.04|dry_vent=0.04|dew=0.10|canopy=0.00
0.04,22,0.1746031746031746,22,0.1,0.04,0.04,0,False,126,0.55,720,False,248,0,22,0,0,270,22,22,dry=0.04|dry_vent=0.04|dew=0.10|canopy=0.04
0.06,33,0.2619047619047619,33,0.1,0.04,0.04,0,False,126,0.5714285714285714,720,False,248,0,33,0,0,281,33,33,dry=0.04|dry_vent=0.04|dew=0.10|canopy=0.06
0.08,36,0.2857142857142857,36,0.1,0.04,0.04,0,False,126,0.5714285714285714,720,False,248,0,36,0,0,284,36,36,dry=0.04|dry_vent=0.04|dew=0.10|canopy=0.08
0.1,40,0.31746031746031744,40,0.1,0.04,0.04,0,False,126,0.5714285714285714,720,False,248,0,40,0,0,288,40,40,dry=0.04|dry_vent=0.04|dew=0.10|canopy=0.10
0.12,71,0.5634920634920635,71,0.1,0.04,0.04,0,False,126,1.0,720,False,248,0,71,0,0,319,71,71,dry=0.04|dry_vent=0.04|dew=0.10|canopy=0.12
0.0,40,0.31746031746031744,40,0.12,0.04,0.04,0,False,126,1.0,720,False,248,0,40,0,0,288,40,40,dry=0.04|dry_vent=0.04|dew=0.12|canopy=0.00
0.04,40,0.31746031746031744,40,0.12,0.04,0.04,0,False,126,1.0,720,False,248,0,40,0,0,288,40,40,dry=0.04|dry_vent=0.04|dew=0.12|canopy=0.04
0.06,51,0.40476190476190477,51,0.12,0.04,0.04,0,False,126,1.0,720,False,248,0,51,0,0,299,51,51,dry=0.04|dry_vent=0.04|dew=0.12|canopy=0.06
0.08,54,0.42857142857142855,54,0.12,0.04,0.04,0,False,126,1.0,720,False,248,0,54,0,0,302,54,54,dry=0.04|dry_vent=0.04|dew=0.12|canopy=0.08
0.1,58,0.4603174603174603,58,0.12,0.04,0.04,0,False,126,1.0,720,False,248,0,58,0,0,306,58,58,dry=0.04|dry_vent=0.04|dew=0.12|canopy=0.10
0.12,89,0.7063492063492064,89,0.12,0.04,0.04,0,False,126,1.0,720,False,248,0,89,0,0,337,89,89,dry=0.04|dry_vent=0.04|dew=0.12|canopy=0.12
0.0,29,0.23015873015873015,29,0.0,0.04,0.06,0,False,126,1.0,720,False,248,0,29,0,0,277,29,29,dry=0.04|dry_vent=0.06|dew=0.00|canopy=0.00
0.04,29,0.23015873015873015,29,0.0,0.04,0.06,0,False,126,1.0,720,False,248,0,29,0,0,277,29,29,dry=0.04|dry_vent=0.06|dew=0.00|canopy=0.04
0.06,40,0.31746031746031744,40,0.0,0.04,0.06,0,False,126,1.0,720,False,248,0,40,0,0,288,40,40,dry=0.04|dry_vent=0.06|dew=0.00|canopy=0.06
0.08,43,0.3412698412698413,43,0.0,0.04,0.06,0,False,126,1.0,720,False,248,0,43,0,0,291,43,43,dry=0.04|dry_vent=0.06|dew=0.00|canopy=0.08
0.1,47,0.373015873015873,47,0.0,0.04,0.06,0,False,126,1.0,720,False,248,0,47,0,0,295,47,47,dry=0.04|dry_vent=0.06|dew=0.00|canopy=0.10
0.12,78,0.6190476190476191,78,0.0,0.04,0.06,0,False,126,1.0,720,False,248,0,78,0,0,326,78,78,dry=0.04|dry_vent=0.06|dew=0.00|canopy=0.12
0.0,29,0.23015873015873015,29,0.04,0.04,0.06,0,False,126,1.0,720,False,248,0,29,0,0,277,29,29,dry=0.04|dry_vent=0.06|dew=0.04|canopy=0.00
0.04,29,0.23015873015873015,29,0.04,0.04,0.06,0,False,126,1.0,720,False,248,0,29,0,0,277,29,29,dry=0.04|dry_vent=0.06|dew=0.04|canopy=0.04
0.06,40,0.31746031746031744,40,0.04,0.04,0.06,0,False,126,1.0,720,False,248,0,40,0,0,288,40,40,dry=0.04|dry_vent=0.06|dew=0.04|canopy=0.06
0.08,43,0.3412698412698413,43,0.04,0.04,0.06,0,False,126,1.0,720,False,248,0,43,0,0,291,43,43,dry=0.04|dry_vent=0.06|dew=0.04|canopy=0.08
0.1,47,0.373015873015873,47,0.04,0.04,0.06,0,False,126,1.0,720,False,248,0,47,0,0,295,47,47,dry=0.04|dry_vent=0.06|dew=0.04|canopy=0.10
0.12,78,0.6190476190476191,78,0.04,0.04,0.06,0,False,126,1.0,720,False,248,0,78,0,0,326,78,78,dry=0.04|dry_vent=0.06|dew=0.04|canopy=0.12
0.0,29,0.23015873015873015,29,0.06,0.04,0.06,0,False,126,1.0,720,False,248,0,29,0,0,277,29,29,dry=0.04|dry_vent=0.06|dew=0.06|canopy=0.00
0.04,29,0.23015873015873015,29,0.06,0.04,0.06,0,False,126,1.0,720,False,248,0,29,0,0,277,29,29,dry=0.04|dry_vent=0.06|dew=0.06|canopy=0.04
0.06,40,0.31746031746031744,40,0.06,0.04,0.06,0,False,126,1.0,720,False,248,0,40,0,0,288,40,40,dry=0.04|dry_vent=0.06|dew=0.06|canopy=0.06
0.08,43,0.3412698412698413,43,0.06,0.04,0.06,0,False,126,1.0,720,False,248,0,43,0,0,291,43,43,dry=0.04|dry_vent=0.06|dew=0.06|canopy=0.08
0.1,47,0.373015873015873,47,0.06,0.04,0.06,0,False,126,1.0,720,False,248,0,47,0,0,295,47,47,dry=0.04|dry_vent=0.06|dew=0.06|canopy=0.10
0.12,78,0.6190476190476191,78,0.06,0.04,0.06,0,False,126,1.0,720,False,248,0,78,0,0,326,78,78,dry=0.04|dry_vent=0.06|dew=0.06|canopy=0.12
0.0,44,0.3492063492063492,44,0.08,0.04,0.06,0,False,126,1.0,720,False,248,0,44,0,0,292,44,44,dry=0.04|dry_vent=0.06|dew=0.08|canopy=0.00
0.04,44,0.3492063492063492,44,0.08,0.04,0.06,0,False,126,1.0,720,False,248,0,44,0,0,292,44,44,dry=0.04|dry_vent=0.06|dew=0.08|canopy=0.04
0.06,55,0.4365079365079365,55,0.08,0.04,0.06,0,False,126,1.0,720,False,248,0,55,0,0,303,55,55,dry=0.04|dry_vent=0.06|dew=0.08|canopy=0.06
0.08,58,0.4603174603174603,58,0.08,0.04,0.06,0,False,126,1.0,720,False,248,0,58,0,0,306,58,58,dry=0.04|dry_vent=0.06|dew=0.08|canopy=0.08
0.1,62,0.49206349206349204,62,0.08,0.04,0.06,0,False,126,1.0,720,False,248,0,62,0,0,310,62,62,dry=0.04|dry_vent=0.06|dew=0.08|canopy=0.10
0.12,93,0.7380952380952381,93,0.08,0.04,0.06,0,False,126,1.0,720,False,248,0,93,0,0,341,93,93,dry=0.04|dry_vent=0.06|dew=0.08|canopy=0.12
0.0,51,0.40476190476190477,51,0.1,0.04,0.06,0,False,126,1.0,720,False,248,0,51,0,0,299,51,51,dry=0.04|dry_vent=0.06|dew=0.10|canopy=0.00
0.04,51,0.40476190476190477,51,0.1,0.04,0.06,0,False,126,1.0,720,False,248,0,51,0,0,299,51,51,dry=0.04|dry_vent=0.06|dew=0.10|canopy=0.04
0.06,62,0.49206349206349204,62,0.1,0.04,0.06,0,False,126,1.0,720,False,248,0,62,0,0,310,62,62,dry=0.04|dry_vent=0.06|dew=0.10|canopy=0.06
0.08,65,0.5158730158730159,65,0.1,0.04,0.06,0,False,126,1.0,720,False,248,0,65,0,0,313,65,65,dry=0.04|dry_vent=0.06|dew=0.10|canopy=0.08
0.1,69,0.5476190476190477,69,0.1,0.04,0.06,0,False,126,1.0,720,False,248,0,69,0,0,317,69,69,dry=0.04|dry_vent=0.06|dew=0.10|canopy=0.10
0.12,100,0.7936507936507936,100,0.1,0.04,0.06,0,False,126,1.0,720,False,248,0,100,0,0,348,100,100,dry=0.04|dry_vent=0.06|dew=0.10|canopy=0.12
0.0,69,0.5476190476190477,69,0.12,0.04,0.06,0,False,126,1.0,720,False,248,0,69,0,0,317,69,69,dry=0.04|dry_vent=0.06|dew=0.12|canopy=0.00
0.04,69,0.5476190476190477,69,0.12,0.04,0.06,0,False,126,1.0,720,False,248,0,69,0,0,317,69,69,dry=0.04|dry_vent=0.06|dew=0.12|canopy=0.04
0.06,80,0.6349206349206349,80,0.12,0.04,0.06,0,False,126,1.0,720,False,248,0,80,0,0,328,80,80,dry=0.04|dry_vent=0.06|dew=0.12|canopy=0.06
0.08,83,0.6587301587301587,83,0.12,0.04,0.06,0,False,126,1.0,720,False,248,0,83,0,0,331,83,83,dry=0.04|dry_vent=0.06|dew=0.12|canopy=0.08
0.1,87,0.6904761904761905,87,0.12,0.04,0.06,0,False,126,1.0,720,False,248,0,87,0,0,335,87,87,dry=0.04|dry_vent=0.06|dew=0.12|canopy=0.10
0.12,118,0.9365079365079365,118,0.12,0.04,0.06,0,True,126,1.0,720,False,248,0,118,0,0,366,118,118,dry=0.04|dry_vent=0.06|dew=0.12|canopy=0.12
0.0,6,0.047619047619047616,6,0.0,0.06,0.0,0,False,126,0.75,720,False,248,0,6,0,0,254,6,6,dry=0.06|dry_vent=0.00|dew=0.00|canopy=0.00
0.04,6,0.047619047619047616,6,0.0,0.06,0.0,0,False,126,0.75,720,False,248,0,6,0,0,254,6,6,dry=0.06|dry_vent=0.00|dew=0.00|canopy=0.04
0.06,17,0.1349206349206349,17,0.0,0.06,0.0,0,False,126,0.75,720,False,248,0,17,0,0,265,17,17,dry=0.06|dry_vent=0.00|dew=0.00|canopy=0.06
0.08,20,0.15873015873015872,20,0.0,0.06,0.0,0,False,126,0.75,720,False,248,0,20,0,0,268,20,20,dry=0.06|dry_vent=0.00|dew=0.00|canopy=0.08
0.1,24,0.19047619047619047,24,0.0,0.06,0.0,0,False,126,0.75,720,False,248,0,24,0,0,272,24,24,dry=0.06|dry_vent=0.00|dew=0.00|canopy=0.10
0.12,55,0.4365079365079365,55,0.0,0.06,0.0,0,False,126,1.0,720,False,248,0,55,0,0,303,55,55,dry=0.06|dry_vent=0.00|dew=0.00|canopy=0.12
0.0,6,0.047619047619047616,6,0.04,0.06,0.0,0,False,126,0.75,720,False,248,0,6,0,0,254,6,6,dry=0.06|dry_vent=0.00|dew=0.04|canopy=0.00
0.04,6,0.047619047619047616,6,0.04,0.06,0.0,0,False,126,0.75,720,False,248,0,6,0,0,254,6,6,dry=0.06|dry_vent=0.00|dew=0.04|canopy=0.04
0.06,17,0.1349206349206349,17,0.04,0.06,0.0,0,False,126,0.75,720,False,248,0,17,0,0,265,17,17,dry=0.06|dry_vent=0.00|dew=0.04|canopy=0.06
0.08,20,0.15873015873015872,20,0.04,0.06,0.0,0,False,126,0.75,720,False,248,0,20,0,0,268,20,20,dry=0.06|dry_vent=0.00|dew=0.04|canopy=0.08
0.1,24,0.19047619047619047,24,0.04,0.06,0.0,0,False,126,0.75,720,False,248,0,24,0,0,272,24,24,dry=0.06|dry_vent=0.00|dew=0.04|canopy=0.10
0.12,55,0.4365079365079365,55,0.04,0.06,0.0,0,False,126,1.0,720,False,248,0,55,0,0,303,55,55,dry=0.06|dry_vent=0.00|dew=0.04|canopy=0.12
